N° PALLET,CODIGO ,Categoria,CANTIDAD,FECHA INGRESO,ORIGEN,CHOFER,VIAJE N°,ESTADO,COMPROBANTE,Costo unitario Reposicion sin IVA,Costo Total Reposicion sin IVA,PVP Unitario,PVP Total,M3,M3 X SKU
135,SKU00007,Pequeños Electrodomésticos,96,3/01/2024,ENVIO PACK,GERARDO LOPEZ,152,RETIRADO,6268261,"$20,528.44","$1,970,730.09","$64,999.00","$6,239,904.00",0.009029875,0.866868
136,SKU00060,Fitness y Musculación,600,3/01/2024,ENVIO PACK,GERARDO LOPEZ,152,RETIRADO,6268261,"$3,209.52","$1,925,713.27","$14,749.00","$8,849,400.00",0.000495,0.297
137,SKU00061,Instrumentos de Cuerdas,40,3/01/2024,ENVIO PACK,GERARDO LOPEZ,152,RETIRADO,6268261,"$42,339.69","$1,693,587.44","$99,999.00","$3,999,960.00",0.0326025,1.3041
138,SKU00061,Instrumentos de Cuerdas,10,3/01/2024,ENVIO PACK,GERARDO LOPEZ,152,RETIRADO,6268261,"$42,339.69","$423,396.86","$99,999.00","$999,990.00",0.0326025,0.326025
139,SKU00061,Instrumentos de Cuerdas,10,3/01/2024,ENVIO PACK,GERARDO LOPEZ,152,RETIRADO,6268261,"$42,339.69","$423,396.86","$99,999.00","$999,990.00",0.0326025,0.326025
140,SKU00061,Instrumentos de Cuerdas,10,3/01/2024,ENVIO PACK,GERARDO LOPEZ,152,RETIRADO,6268261,"$42,339.69","$423,396.86","$99,999.00","$999,990.00",0.0326025,0.326025
141,SKU00062,Seguridad Vehicular,210,3/01/2024,ENVIO PACK,GERARDO LOPEZ,152,RETIRADO,6268261,"$9,222.71","$1,936,768.31","$37,099.00","$7,790,790.00",0.003672,0.77112
142,SKU00056,Ventilacion ,6,3/01/2024,ENVIO PACK,GERARDO LOPEZ,152,RETIRADO,6268261,"$74,483.97","$446,903.80",$0.00,$0.00,0.1161,0.6966
143,SKU00063,Masajeadores,45,3/01/2024,ENVIO PACK,GERARDO LOPEZ,152,RETIRADO,6268261,"$41,081.88","$1,848,684.53","$72,899.00","$3,280,455.00",0.02927925,1.31756625
144,SKU00064,Monitores y Accesorios,104,3/01/2024,ENVIO PACK,GERARDO LOPEZ,152,RETIRADO,6268261,"$43,968.38","$4,572,711.59","$98,599.00","$10,254,296.00",0.016575,1.7238
145,SKU00063,Masajeadores,24,3/01/2024,ENVIO PACK,GERARDO LOPEZ,152,RETIRADO,6268261,"$41,081.88","$985,965.08","$72,899.00","$1,749,576.00",0.02927925,0.702702
146,SKU00065,Fitness y Musculación,160,3/01/2024,ENVIO PACK,GERARDO LOPEZ,152,RETIRADO,6268261,"$9,905.09","$1,584,814.08","$31,499.00","$5,039,840.00",0.001183,0.18928
147,SKU00037,Freidoras,48,3/01/2024,ENVIO PACK,GERARDO LOPEZ,152,RETIRADO,6268261,"$37,920.90","$1,820,203.25","$109,999.00","$5,279,952.00",0.027753,1.332144
148,SKU00037,Freidoras,48,3/01/2024,ENVIO PACK,GERARDO LOPEZ,152,RETIRADO,6268261,"$37,920.90","$1,820,203.25","$109,999.00","$5,279,952.00",0.027753,1.332144
149,SKU00066,Peluquería y Barbería,432,3/01/2024,ENVIO PACK,GERARDO LOPEZ,152,RETIRADO,6268261,"$16,173.59","$6,986,992.78","$34,999.00","$15,119,568.00",0.0039663,1.7134416
150,SKU00037,Freidoras,48,3/01/2024,ENVIO PACK,GERARDO LOPEZ,152,RETIRADO,6268261,"$37,920.90","$1,820,203.25","$109,999.00","$5,279,952.00",0.027753,1.332144
151,SKU00056,Ventilacion ,6,3/01/2024,ENVIO PACK,GERARDO LOPEZ,152,RETIRADO,6268261,"$74,483.97","$446,903.80",$0.00,$0.00,0.1161,0.6966
152,SKU00037,Freidoras,36,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268261,"$37,920.90","$1,365,152.44","$109,999.00","$3,959,964.00",0.027753,0.999108
153,SKU00037,Freidoras,20,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$37,920.90","$758,418.02","$109,999.00","$2,199,980.00",0.027753,0.55506
154,SKU00037,Freidoras,36,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$37,920.90","$1,365,152.44","$109,999.00","$3,959,964.00",0.027753,0.999108
155,SKU00067,Cafeteras,20,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$104,179.82","$2,083,596.32","$219,999.00","$4,399,980.00",0.029885625,0.5977125
156,SKU00067,Cafeteras,20,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$104,179.82","$2,083,596.32","$219,999.00","$4,399,980.00",0.029885625,0.5977125
157,SKU00067,Cafeteras,20,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$104,179.82","$2,083,596.32","$219,999.00","$4,399,980.00",0.029885625,0.5977125
158,SKU00067,Cafeteras,26,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$104,179.82","$2,708,675.21","$219,999.00","$5,719,974.00",0.029885625,0.77702625
159,SKU00068,Cámaras de Seguridad,1080,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$13,721.97","$14,819,729.43","$48,999.00","$52,918,920.00",0.0016065,1.73502
160,SKU00068,Cámaras de Seguridad,810,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$13,721.97","$11,114,797.08","$48,999.00","$39,689,190.00",0.0016065,1.301265
161,SKU00010,Cámaras de Seguridad,108,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$126,309.86","$13,641,465.18","$219,999.00","$23,759,892.00",0.0154,1.6632
162,SKU00068,Cámaras de Seguridad,1080,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$13,721.97","$14,819,729.43","$48,999.00","$52,918,920.00",0.0016065,1.73502
163,SKU00068,Cámaras de Seguridad,1080,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$13,721.97","$14,819,729.43","$48,999.00","$52,918,920.00",0.0016065,1.73502
164,SKU00005,Ionizadores,20,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$32,236.75","$644,735.00","$69,999.00","$1,399,980.00",0.013299,0.26598
165,SKU00005,Ionizadores,80,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$32,236.75","$2,578,939.99","$69,999.00","$5,599,920.00",0.013299,1.06392
166,SKU00005,Ionizadores,100,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$32,236.75","$3,223,674.99","$69,999.00","$6,999,900.00",0.013299,1.3299
167,SKU00005,Ionizadores,100,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$32,236.75","$3,223,674.99","$69,999.00","$6,999,900.00",0.013299,1.3299
168,SKU00005,Ionizadores,100,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$32,236.75","$3,223,674.99","$69,999.00","$6,999,900.00",0.013299,1.3299
169,SKU00005,Ionizadores,100,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$32,236.75","$3,223,674.99","$69,999.00","$6,999,900.00",0.013299,1.3299
170,SKU00005,Ionizadores,100,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$32,236.75","$3,223,674.99","$69,999.00","$6,999,900.00",0.013299,1.3299
171,SKU00069,Manicuría y Pedicuría,264,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$17,470.93","$4,612,324.98","$59,999.00","$15,839,736.00",0.005208,1.374912
172,SKU00069,Manicuría y Pedicuría,228,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$17,470.93","$3,983,371.57","$59,999.00","$13,679,772.00",0.005208,1.187424
173,SKU00070,Peladoras Canina,400,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$20,018.51","$8,007,404.15","$55,999.00","$22,399,600.00",0.003588,1.4352
174,SKU00071,Presoterpaia,128,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$38,052.61","$4,870,733.64","$119,648.00","$15,314,944.00",0.0059598,0.7628544
175,SKU00072,Terapias Alternativas,360,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$10,213.93","$3,677,013.27","$34,999.00","$12,599,640.00",0.00579375,2.08575
176,SKU00073,Accesorios para TV,80,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$23,342.12","$1,867,369.42","$64,999.00","$5,199,920.00",0.013217175,1.057374
177,SKU00073,Accesorios para TV,70,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$23,342.12","$1,633,948.24","$64,999.00","$4,549,930.00",0.013217175,0.92520225
178,SKU00010,Cámaras de Seguridad,108,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$126,309.86","$13,641,465.18","$219,999.00","$23,759,892.00",0.0154,1.6632
179,SKU00010,Cámaras de Seguridad,108,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$126,309.86","$13,641,465.18","$219,999.00","$23,759,892.00",0.0154,1.6632
180,SKU00010,Cámaras de Seguridad,108,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$126,309.86","$13,641,465.18","$219,999.00","$23,759,892.00",0.0154,1.6632
181,SKU00010,Cámaras de Seguridad,108,3/01/2024,ENVIO PACK,EDUARDO NETO,153,RETIRADO,6268334,"$126,309.86","$13,641,465.18","$219,999.00","$23,759,892.00",0.0154,1.6632
182,SKU00074,Masajeadores,240,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$14,175.50","$3,402,119.70","$29,999.00","$7,199,760.00",0.006138,1.47312
183,SKU00074,Masajeadores,240,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$14,175.50","$3,402,119.70","$29,999.00","$7,199,760.00",0.006138,1.47312
184,SKU00074,Masajeadores,20,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$14,175.50","$283,509.98","$29,999.00","$599,980.00",0.006138,0.12276
185,SKU00040,Cámaras de Seguridad,240,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$20,913.66","$5,019,278.54","$50,099.00","$12,023,760.00",0.003442725,0.826254
186,SKU00040,Cámaras de Seguridad,300,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$20,913.66","$6,274,098.18","$50,099.00","$15,029,700.00",0.003442725,1.0328175
187,SKU00075,"Secadores, Planchitas y Bucleras",504,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$9,595.88","$4,836,325.28","$42,999.00","$21,671,496.00",0.00327672,1.65146688
188,SKU00071,Presoterpaia,184,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$38,052.61","$7,001,679.61","$119,648.00","$22,015,232.00",0.0059598,1.0966032
189,SKU00076,Cortadoras de Pelo,480,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$35,637.36","$17,105,931.13","$64,999.00","$31,199,520.00",0.003346,1.60608
190,SKU00077,Cajas de Dinero,78,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$32,381.46","$2,525,753.67","$91,099.00","$7,105,722.00",0.02295,1.7901
191,SKU00078,Cortadoras de Pelo,432,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$24,507.40","$10,587,195.22","$45,999.00","$19,871,568.00",0.003284318,1.418825376
192,SKU00079,"Secadores, Planchitas y Bucleras",192,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$13,917.10","$2,672,082.68","$31,999.00","$6,143,808.00",0.005586,1.072512
193,SKU00079,"Secadores, Planchitas y Bucleras",192,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$13,917.10","$2,672,082.68","$31,999.00","$6,143,808.00",0.005586,1.072512
194,SKU00080,Accesorios para TV,320,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$9,334.89","$2,987,164.71","$34,999.00","$11,199,680.00",0.0047916,1.533312
195,SKU00081,Depilación,288,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$22,800.98","$6,566,681.16","$55,199.00","$15,897,312.00",0.002797775,0.8057592
196,SKU00082,"Secadores, Planchitas y Bucleras",312,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$10,499.65","$3,275,889.58","$26,099.00","$8,142,888.00",0.00204,0.63648
197,SKU00083,Impresoras,40,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$128,884.38","$5,155,375.28","$234,349.00","$9,373,960.00",0.034932,1.39728
198,SKU00084,Carros y Carretillas ,50,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$13,540.11","$677,005.35","$27,149.00","$1,357,450.00",0.0168,0.84
199,SKU00085,"Secadores, Planchitas y Bucleras",432,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$12,177.64","$5,260,742.33","$25,999.00","$11,231,568.00",0.002808,1.213056
200,SKU00086,Microondas,12,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$80,675.86","$968,110.37",$0.00,$0.00,0.094392,1.132704
201,SKU00086,Microondas,12,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$80,675.86","$968,110.37",$0.00,$0.00,0.094392,1.132704
202,SKU00087,"Gazebos, Pérgolas y Sombrillas",20,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$86,038.25","$1,720,764.98","$189,999.00","$3,799,980.00",0.07018,1.4036
203,SKU00088,"Gazebos, Pérgolas y Sombrillas",15,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$75,161.55","$1,127,423.20","$126,749.00","$1,901,235.00",0.087318,1.30977
204,SKU00088,"Gazebos, Pérgolas y Sombrillas",15,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$75,161.55","$1,127,423.20","$126,749.00","$1,901,235.00",0.087318,1.30977
205,SKU00088,"Gazebos, Pérgolas y Sombrillas",15,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$75,161.55","$1,127,423.20","$126,749.00","$1,901,235.00",0.087318,1.30977
206,SKU00088,"Gazebos, Pérgolas y Sombrillas",15,5/01/2024,ENVIO PACK,SEBASTIAN FONZI,154,RETIRADO,6281567,"$75,161.55","$1,127,423.20","$126,749.00","$1,901,235.00",0.087318,1.30977
207,SKU00014,Manicuría y Pedicuría,48,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$9,527.07","$457,299.40","$22,749.00","$1,091,952.00",0.005594175,0.2685204
208,SKU00087,"Gazebos, Pérgolas y Sombrillas",20,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$86,038.25","$1,720,764.98","$189,999.00","$3,799,980.00",0.07018,1.4036
209,SKU00089,Cortadoras de Pelo,420,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$19,307.81","$8,109,280.95","$79,999.00","$33,599,580.00",0.00219375,0.921375
210,SKU00040,Cámaras de Seguridad,300,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$20,913.66","$6,274,098.18","$50,099.00","$15,029,700.00",0.003442725,1.0328175
211,SKU00090,"Gazebos, Pérgolas y Sombrillas",20,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$76,645.44","$1,532,908.79","$129,999.00","$2,599,980.00",0.0697675,1.39535
212,SKU00091,Radiocontrol,108,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$29,117.31","$3,144,669.72","$72,699.00","$7,851,492.00",0.012155,1.31274
213,SKU00091,Radiocontrol,108,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$29,117.31","$3,144,669.72","$72,699.00","$7,851,492.00",0.012155,1.31274
214,SKU00091,Radiocontrol,96,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$29,117.31","$2,795,261.98","$72,699.00","$6,979,104.00",0.012155,1.16688
215,SKU00092,Accesorio de Autos y Camionetas,200,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$20,256.71","$4,051,342.85","$39,149.00","$7,829,800.00",0.0023115,0.4623
216,SKU00093,0,200,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,$0.00,$0.00,$0.00,$0.00,#N/A,#N/A
217,SKU00094,Cámaras de Seguridad,300,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$17,894.30","$5,368,288.75","$63,749.00","$19,124,700.00",0.003378375,1.0135125
218,SKU00094,Cámaras de Seguridad,300,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$17,894.30","$5,368,288.75","$63,749.00","$19,124,700.00",0.003378375,1.0135125
219,SKU00009,Sets de Herramientas,180,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$20,128.59","$3,623,145.93","$72,999.00","$13,139,820.00",0.0037968,0.683424
220,SKU00009,Sets de Herramientas,180,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$20,128.59","$3,623,145.93","$72,999.00","$13,139,820.00",0.0037968,0.683424
221,SKU00095,Dolphin,360,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$7,400.09","$2,664,030.64","$14,599.00","$5,255,640.00",0.004884,1.75824
222,SKU00096,Masajeadores,40,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$19,825.41","$793,016.49","$44,999.00","$1,799,960.00",0.013684125,0.547365
223,SKU00096,Masajeadores,40,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$19,825.41","$793,016.49","$44,999.00","$1,799,960.00",0.013684125,0.547365
224,SKU00097,Tornos,210,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$27,635.74","$5,803,505.03","$71,999.00","$15,119,790.00",0.006287925,1.32046425
225,SKU00098,Almacenamiento y Organización,78,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$15,930.85","$1,242,606.66","$44,349.00","$3,459,222.00",0.00726,0.56628
226,SKU00098,Almacenamiento y Organización,18,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$15,930.85","$286,755.38","$44,349.00","$798,282.00",0.00726,0.13068
227,SKU00099,Cortadoras de Pelo,510,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$10,599.87","$5,405,932.04","$19,198.00","$9,790,980.00",0.00186372,0.9504972
228,SKU00100,Bebés,30,9/01/2024,ENVIO PACK,SEBASTIAN FONZI,155,RETIRADO,6302801,"$20,820.03","$624,600.83","$40,949.00","$1,228,470.00",0.020757,0.62271
229,SKU00101,Freidoras,80,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$33,347.98","$2,667,838.22","$129,999.00","$10,399,920.00",0.022308,1.78464
230,SKU00102,Anafes,144,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$28,396.64","$4,089,116.26","$66,249.00","$9,539,856.00",0.013608,1.959552
231,SKU00103,Deshidratores de Alimentos,20,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$100,620.96","$2,012,419.28","$249,999.00","$4,999,980.00",0.0718505,1.43701
232,SKU00104,Bebés,160,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$24,044.45","$3,847,112.35","$83,149.00","$13,303,840.00",0.015552,2.48832
233,SKU00105,Bebés,192,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$16,113.23","$3,093,739.46","$119,999.00","$23,039,808.00",0.00784875,1.50696
234,SKU00106,Animales y Mascotas,24,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$69,959.57","$1,679,029.71","$109,999.00","$2,639,976.00",0.0222015,0.532836
235,SKU00107,Accesorios para TV,130,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$27,681.14","$3,598,547.55","$61,999.00","$8,059,870.00",0.010764,1.39932
236,SKU00108,Accesorios para Notebooks,300,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$5,467.03","$1,640,107.74","$24,199.00","$7,259,700.00",0.002817408,0.8452224
237,SKU00025,Cocinas,8,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$168,539.69","$1,348,317.49",$0.00,$0.00,0.281385,2.25108
238,SKU00109,Hornitos Eléctricos,20,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$84,581.64","$1,691,632.88",$0.00,$0.00,0.109395,2.1879
239,SKU00110,Aire Acondicionado,3,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$660,952.67","$1,982,858.01",$0.00,$0.00,0.30164155,0.90492465
240,SKU00110,Aire Acondicionado,3,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$660,952.67","$1,982,858.01",$0.00,$0.00,0.30164155,0.90492465
241,SKU00111,Animales y Mascotas,20,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$51,361.82","$1,027,236.47","$89,999.00","$1,799,980.00",0.0564,1.128
242,SKU00111,Animales y Mascotas,20,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$51,361.82","$1,027,236.47","$89,999.00","$1,799,980.00",0.0564,1.128
243,SKU00112,Camping,90,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$20,210.23","$1,818,921.06","$56,499.00","$5,084,910.00",0.013674,1.23066
244,SKU00113,Camping,90,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$20,227.74","$1,820,496.69","$56,499.00","$5,084,910.00",0.026928,2.42352
245,SKU00114,Fitness y Musculación,4,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$20,004.60","$80,018.39","$65,549.00","$262,196.00",0.012672,0.050688
246,SKU00090,"Gazebos, Pérgolas y Sombrillas",16,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$76,645.44","$1,226,327.03","$129,999.00","$2,079,984.00",0.0697675,1.11628
247,SKU00115,"Secadores, Planchitas y Bucleras",20,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$11,503.31","$230,066.14","$39,999.00","$799,980.00",0.003244752,0.06489504
248,SKU00077,Cajas de Dinero,1,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$32,381.46","$32,381.46","$91,099.00","$91,099.00",0.02295,0.02295
249,SKU00116,Freidoras,6,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$55,820.28","$334,921.69","$210,599.00","$1,263,594.00",0.0688,0.4128
250,SKU00117,Camping,8,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$13,062.08","$104,496.60","$65,999.00","$527,992.00",0.01215,0.0972
251,SKU00014,Manicuría y Pedicuría,48,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$9,527.07","$457,299.40","$22,749.00","$1,091,952.00",0.005594175,0.2685204
252,SKU00089,Cortadoras de Pelo,160,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$19,307.81","$3,089,249.88","$79,999.00","$12,799,840.00",0.00219375,0.351
253,SKU00118,Cajas de Dinero,2,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$136,250.18","$272,500.36","$345,999.00","$691,998.00",0.15953,0.31906
254,SKU00119,Bicicletas Fijas,2,10/01/2024,ENVIO PACK,SEBASTIAN FONZI,156,RETIRADO,6310242,"$570,142.80","$1,140,285.59","$849,999.00","$1,699,998.00",0.34224,0.68448
255,SKU00120,Handies y Radiofrecuencia,200,11/01/2024,ENVIO PACK,SEBASTIAN FONZI,157,RETIRADO,6316543,"$14,304.93","$2,860,985.67","$45,999.00","$9,199,800.00",0.00201025,0.40205
256,SKU00120,Handies y Radiofrecuencia,300,11/01/2024,ENVIO PACK,SEBASTIAN FONZI,157,RETIRADO,6316543,"$14,304.93","$4,291,478.51","$45,999.00","$13,799,700.00",0.00201025,0.603075
257,SKU00121,Handies y Radiofrecuencia,50,11/01/2024,ENVIO PACK,SEBASTIAN FONZI,157,RETIRADO,6316543,"$12,787.63","$639,381.55","$29,999.00","$1,499,950.00",0.001881,0.09405
258,SKU00121,Handies y Radiofrecuencia,650,11/01/2024,ENVIO PACK,SEBASTIAN FONZI,157,RETIRADO,6316543,"$12,787.63","$8,311,960.15","$29,999.00","$19,499,350.00",0.001881,1.22265
259,SKU00121,Handies y Radiofrecuencia,550,11/01/2024,ENVIO PACK,SEBASTIAN FONZI,157,RETIRADO,6316543,"$12,787.63","$7,033,197.05","$29,999.00","$16,499,450.00",0.001881,1.03455
260,SKU00121,Handies y Radiofrecuencia,50,11/01/2024,ENVIO PACK,SEBASTIAN FONZI,157,RETIRADO,6316543,"$12,787.63","$639,381.55","$29,999.00","$1,499,950.00",0.001881,0.09405
261,SKU00122,Handies y Radiofrecuencia,400,11/01/2024,ENVIO PACK,SEBASTIAN FONZI,157,RETIRADO,6316543,"$7,012.82","$2,805,127.17","$20,999.00","$8,399,600.00",0.0025704,1.02816
262,SKU00122,Handies y Radiofrecuencia,400,11/01/2024,ENVIO PACK,SEBASTIAN FONZI,157,RETIRADO,6316543,"$7,012.82","$2,805,127.17","$20,999.00","$8,399,600.00",0.0025704,1.02816
263,SKU00120,Handies y Radiofrecuencia,150,11/01/2024,ENVIO PACK,SEBASTIAN FONZI,157,RETIRADO,6316543,"$14,304.93","$2,145,739.25","$45,999.00","$6,899,850.00",0.00201025,0.3015375
264,SKU00122,Handies y Radiofrecuencia,400,11/01/2024,ENVIO PACK,SEBASTIAN FONZI,157,RETIRADO,6316543,"$7,012.82","$2,805,127.17","$20,999.00","$8,399,600.00",0.0025704,1.02816
265,SKU00122,Handies y Radiofrecuencia,550,11/01/2024,ENVIO PACK,SEBASTIAN FONZI,157,RETIRADO,6316543,"$7,012.82","$3,857,049.85","$20,999.00","$11,549,450.00",0.0025704,1.41372
266,SKU00122,Handies y Radiofrecuencia,700,11/01/2024,ENVIO PACK,SEBASTIAN FONZI,157,RETIRADO,6316543,"$7,012.82","$4,908,972.54","$20,999.00","$14,699,300.00",0.0025704,1.79928
